date,indicator_key,indicator,group,value,mom_diff,yoy_diff
2017-01-31,M6642295,装备制造业,industry,55.7,1.9000000000000057,6.800000000000004
2017-02-28,M0017127,生产,component,53.7,0.6000000000000014,3.5
2017-02-28,M0017128,新订单,component,53.0,0.20000000000000284,4.399999999999999
2017-02-28,M0017129,新出口订单,component,50.8,0.5,3.3999999999999986
2017-02-28,M0017130,在手订单,component,46.0,-0.29999999999999716,2.1000000000000014
2017-02-28,M0017131,产成品库存,component,47.6,2.6000000000000014,1.2000000000000028
2017-02-28,M0017132,采购量,component,51.4,-1.2000000000000028,3.5
2017-02-28,M0017133,进口,component,51.2,0.5,5.400000000000006
2017-02-28,M0017134,主要原材料购进价格,component,64.2,-0.29999999999999716,14.0
2017-02-28,M0017135,原材料库存,component,48.6,0.6000000000000014,0.6000000000000014
2017-02-28,M0017136,从业人员,component,49.7,0.5,2.1000000000000014
2017-02-28,M0017137,供应商配送时间,component,50.5,0.7000000000000028,0.7000000000000028
2017-02-28,M0017126,制造业PMI,headline,51.6,0.30000000000000426,2.6000000000000014
2017-02-28,M5207831,建筑业PMI,headline,60.1,-1.0,4.899999999999999
2017-02-28,M5207838,服务业PMI,headline,53.2,-0.29999999999999716,1.0
2017-03-31,M0017127,生产,component,54.2,0.5,1.9000000000000057
2017-03-31,M0017128,新订单,component,53.3,0.29999999999999716,1.8999999999999986
2017-03-31,M0017129,新出口订单,component,51.0,0.20000000000000284,0.7999999999999972
2017-03-31,M0017130,在手订单,component,46.1,0.10000000000000142,0.3999999999999986
2017-03-31,M0017131,产成品库存,component,47.3,-0.30000000000000426,1.2999999999999972
2017-03-31,M0017132,采购量,component,53.4,2.0,0.7999999999999972
2017-03-31,M0017133,进口,component,50.5,-0.7000000000000028,0.3999999999999986
2017-03-31,M0017134,主要原材料购进价格,component,59.3,-4.900000000000006,4.0
2017-03-31,M0017135,原材料库存,component,48.3,-0.30000000000000426,0.09999999999999432
2017-03-31,M0017136,从业人员,component,50.0,0.29999999999999716,1.8999999999999986
2017-03-31,M0017137,供应商配送时间,component,50.3,-0.20000000000000284,-1.0
2017-03-31,M0017126,制造业PMI,headline,51.8,0.19999999999999574,1.5999999999999943
2017-03-31,M5207831,建筑业PMI,headline,60.5,0.3999999999999986,2.5
2017-03-31,M5207838,服务业PMI,headline,54.2,1.0,1.1000000000000014
2017-04-30,M0017127,生产,component,53.8,-0.4000000000000057,1.5999999999999943
2017-04-30,M0017128,新订单,component,52.3,-1.0,1.2999999999999972
2017-04-30,M0017129,新出口订单,component,50.6,-0.3999999999999986,0.5
2017-04-30,M0017130,在手订单,component,45.0,-1.1000000000000014,0.20000000000000284
2017-04-30,M0017131,产成品库存,component,48.2,0.9000000000000057,2.700000000000003
2017-04-30,M0017132,采购量,component,51.9,-1.5,0.8999999999999986
2017-04-30,M0017133,进口,component,50.2,-0.29999999999999716,0.7000000000000028
2017-04-30,M0017134,主要原材料购进价格,component,51.8,-7.5,-5.800000000000004
2017-04-30,M0017135,原材料库存,component,48.3,0.0,0.8999999999999986
2017-04-30,M0017136,从业人员,component,49.2,-0.7999999999999972,1.4000000000000057
2017-04-30,M0017137,供应商配送时间,component,50.5,0.20000000000000284,0.3999999999999986
2017-04-30,M0017126,制造业PMI,headline,51.2,-0.5999999999999943,1.1000000000000014
2017-04-30,M5207831,建筑业PMI,headline,61.6,1.1000000000000014,2.200000000000003
2017-04-30,M5207838,服务业PMI,headline,52.6,-1.6000000000000014,0.10000000000000142
2017-04-30,M6642296,消费品制造业,industry,52.2,,
2017-05-31,M0017127,生产,component,53.4,-0.3999999999999986,1.1000000000000014
2017-05-31,M0017128,新订单,component,52.3,0.0,1.5999999999999943
2017-05-31,M0017129,新出口订单,component,50.7,0.10000000000000142,0.7000000000000028
2017-05-31,M0017130,在手订单,component,45.4,0.3999999999999986,0.29999999999999716
2017-05-31,M0017131,产成品库存,component,46.6,-1.6000000000000014,-0.19999999999999574
2017-05-31,M0017132,采购量,component,51.5,-0.3999999999999986,0.29999999999999716
2017-05-31,M0017133,进口,component,50.0,-0.20000000000000284,0.3999999999999986
2017-05-31,M0017134,主要原材料购进价格,component,49.5,-2.299999999999997,-5.799999999999997
2017-05-31,M0017135,原材料库存,component,48.5,0.20000000000000284,0.8999999999999986
2017-05-31,M0017136,从业人员,component,49.4,0.19999999999999574,1.1999999999999957
2017-05-31,M0017137,供应商配送时间,component,50.2,-0.29999999999999716,-0.19999999999999574
2017-05-31,M0017126,制造业PMI,headline,51.2,0.0,1.1000000000000014
2017-05-31,M5207831,建筑业PMI,headline,60.4,-1.2000000000000028,1.0
2017-05-31,M5207838,服务业PMI,headline,53.5,0.8999999999999986,1.5
2017-05-31,M6642296,消费品制造业,industry,53.8,1.5999999999999943,
2017-06-30,M0017127,生产,component,54.4,1.0,1.8999999999999986
2017-06-30,M0017128,新订单,component,53.1,0.8000000000000043,2.6000000000000014
2017-06-30,M0017129,新出口订单,component,52.0,1.2999999999999972,2.3999999999999986
2017-06-30,M0017130,在手订单,component,47.2,1.8000000000000043,2.200000000000003
2017-06-30,M0017131,产成品库存,component,46.3,-0.30000000000000426,-0.20000000000000284
2017-06-30,M0017132,采购量,component,52.5,1.0,2.0
2017-06-30,M0017133,进口,component,51.2,1.2000000000000028,2.1000000000000014
2017-06-30,M0017134,主要原材料购进价格,component,50.4,0.8999999999999986,-0.8999999999999986
2017-06-30,M0017135,原材料库存,component,48.6,0.10000000000000142,1.6000000000000014
2017-06-30,M0017136,从业人员,component,49.0,-0.3999999999999986,1.1000000000000014
2017-06-30,M0017137,供应商配送时间,component,49.9,-0.30000000000000426,-0.8000000000000043
2017-06-30,M0017126,制造业PMI,headline,51.7,0.5,1.7000000000000028
2017-06-30,M5207831,建筑业PMI,headline,61.4,1.0,-0.6000000000000014
2017-06-30,M5207838,服务业PMI,headline,53.8,0.29999999999999716,1.5999999999999943
2017-07-31,M0017127,生产,component,53.5,-0.8999999999999986,1.3999999999999986
2017-07-31,M0017128,新订单,component,52.8,-0.30000000000000426,2.3999999999999986
2017-07-31,M0017129,新出口订单,component,50.9,-1.1000000000000014,1.8999999999999986
2017-07-31,M0017130,在手订单,component,46.3,-0.9000000000000057,0.7999999999999972
2017-07-31,M0017131,产成品库存,component,46.1,-0.19999999999999574,-0.6999999999999957
2017-07-31,M0017132,采购量,component,52.7,0.20000000000000284,2.200000000000003
2017-07-31,M0017133,进口,component,51.1,-0.10000000000000142,1.8000000000000043
2017-07-31,M0017134,主要原材料购进价格,component,57.9,7.5,3.299999999999997
2017-07-31,M0017135,原材料库存,component,48.5,-0.10000000000000142,1.2000000000000028
2017-07-31,M0017136,从业人员,component,49.2,0.20000000000000284,1.0
2017-07-31,M0017137,供应商配送时间,component,50.1,0.20000000000000284,-0.3999999999999986
2017-07-31,M0017126,制造业PMI,headline,51.4,-0.30000000000000426,1.5
2017-07-31,M5207831,建筑业PMI,headline,62.5,1.1000000000000014,1.3999999999999986
2017-07-31,M5207838,服务业PMI,headline,53.1,-0.6999999999999957,0.5
2017-08-31,M0017127,生产,component,54.1,0.6000000000000014,1.5
2017-08-31,M0017128,新订单,component,53.1,0.30000000000000426,1.8000000000000043
2017-08-31,M0017129,新出口订单,component,50.4,-0.5,0.6999999999999957
2017-08-31,M0017130,在手订单,component,46.1,-0.19999999999999574,1.1000000000000014
2017-08-31,M0017131,产成品库存,component,45.5,-0.6000000000000014,-1.1000000000000014
2017-08-31,M0017132,采购量,component,52.9,0.19999999999999574,0.29999999999999716
2017-08-31,M0017133,进口,component,51.4,0.29999999999999716,1.8999999999999986
2017-08-31,M0017134,主要原材料购进价格,component,65.3,7.399999999999999,8.099999999999994
2017-08-31,M0017135,原材料库存,component,48.3,-0.20000000000000284,0.6999999999999957
2017-08-31,M0017136,从业人员,component,49.1,-0.10000000000000142,0.7000000000000028
2017-08-31,M0017137,供应商配送时间,component,49.3,-0.8000000000000043,-1.3000000000000043
2017-08-31,M0017126,制造业PMI,headline,51.7,0.30000000000000426,1.3000000000000043
2017-08-31,M5207831,建筑业PMI,headline,58.0,-4.5,-0.20000000000000284
2017-08-31,M5207838,服务业PMI,headline,52.6,-0.5,-0.10000000000000142
2017-09-30,M0017127,生产,component,54.7,0.6000000000000014,1.9000000000000057
2017-09-30,M0017128,新订单,component,54.8,1.6999999999999957,3.8999999999999986
2017-09-30,M0017129,新出口订单,component,51.3,0.8999999999999986,1.1999999999999957
2017-09-30,M0017130,在手订单,component,47.4,1.2999999999999972,2.1999999999999957
2017-09-30,M0017131,产成品库存,component,44.2,-1.2999999999999972,-2.1999999999999957
2017-09-30,M0017132,采购量,component,53.8,0.8999999999999986,1.8999999999999986
2017-09-30,M0017133,进口,component,51.1,-0.29999999999999716,0.7000000000000028
2017-09-30,M0017134,主要原材料购进价格,component,68.4,3.1000000000000085,10.900000000000006
2017-09-30,M0017135,原材料库存,component,48.9,0.6000000000000014,1.5
2017-09-30,M0017136,从业人员,component,49.0,-0.10000000000000142,0.3999999999999986
2017-09-30,M0017137,供应商配送时间,component,49.3,0.0,-0.6000000000000014
2017-09-30,M0017126,制造业PMI,headline,52.4,0.6999999999999957,2.0
2017-09-30,M5207831,建筑业PMI,headline,61.1,3.1000000000000014,-0.7999999999999972
2017-09-30,M5207838,服务业PMI,headline,54.4,1.7999999999999972,2.1000000000000014
2017-09-30,M6642296,消费品制造业,industry,53.4,,2.6000000000000014
2017-10-31,M0017127,生产,component,53.4,-1.3000000000000043,0.10000000000000142
2017-10-31,M0017128,新订单,component,52.9,-1.8999999999999986,0.10000000000000142
2017-10-31,M0017129,新出口订单,component,50.1,-1.1999999999999957,0.8999999999999986
2017-10-31,M0017130,在手订单,component,45.6,-1.7999999999999972,-0.19999999999999574
2017-10-31,M0017131,产成品库存,component,46.1,1.8999999999999986,-0.7999999999999972
2017-10-31,M0017132,采购量,component,53.2,-0.5999999999999943,0.8000000000000043
2017-10-31,M0017133,进口,component,50.3,-0.8000000000000043,0.3999999999999986
2017-10-31,M0017134,主要原材料购进价格,component,63.4,-5.000000000000007,0.7999999999999972
2017-10-31,M0017135,原材料库存,component,48.6,-0.29999999999999716,0.5
2017-10-31,M0017136,从业人员,component,49.0,0.0,0.20000000000000284
2017-10-31,M0017137,供应商配送时间,component,48.7,-0.5999999999999943,-1.5
2017-10-31,M0017126,制造业PMI,headline,51.6,-0.7999999999999972,0.3999999999999986
2017-10-31,M5207831,建筑业PMI,headline,58.5,-2.6000000000000014,-3.299999999999997
2017-10-31,M5207838,服务业PMI,headline,53.5,-0.8999999999999986,0.8999999999999986
2017-11-30,M0017127,生产,component,54.3,0.8999999999999986,0.3999999999999986
2017-11-30,M0017128,新订单,component,53.6,0.7000000000000028,0.3999999999999986
2017-11-30,M0017129,新出口订单,component,50.8,0.6999999999999957,0.5
2017-11-30,M0017130,在手订单,component,46.6,1.0,-0.10000000000000142
2017-11-30,M0017131,产成品库存,component,46.1,0.0,0.20000000000000284
2017-11-30,M0017132,采购量,component,53.5,0.29999999999999716,0.6000000000000014
2017-11-30,M0017133,进口,component,51.0,0.7000000000000028,0.3999999999999986
2017-11-30,M0017134,主要原材料购进价格,component,59.8,-3.6000000000000014,-8.5
2017-11-30,M0017135,原材料库存,component,48.4,-0.20000000000000284,0.0
2017-11-30,M0017136,从业人员,component,48.8,-0.20000000000000284,-0.4000000000000057
2017-11-30,M0017137,供应商配送时间,component,49.5,0.7999999999999972,-0.20000000000000284
2017-11-30,M0017126,制造业PMI,headline,51.8,0.19999999999999574,0.09999999999999432
2017-11-30,M5207831,建筑业PMI,headline,61.4,2.8999999999999986,1.0
2017-11-30,M5207838,服务业PMI,headline,53.6,0.10000000000000142,-0.10000000000000142
2017-12-31,M0017127,生产,component,54.0,-0.29999999999999716,0.7000000000000028
2017-12-31,M0017128,新订单,component,53.4,-0.20000000000000284,0.19999999999999574
2017-12-31,M0017129,新出口订单,component,51.9,1.1000000000000014,1.7999999999999972
2017-12-31,M0017130,在手订单,component,46.3,-0.30000000000000426,0.09999999999999432
2017-12-31,M0017131,产成品库存,component,45.8,-0.30000000000000426,1.3999999999999986
2017-12-31,M0017132,采购量,component,53.6,0.10000000000000142,1.5
2017-12-31,M0017133,进口,component,51.2,0.20000000000000284,0.9000000000000057
2017-12-31,M0017134,主要原材料购进价格,component,62.2,2.4000000000000057,-7.3999999999999915
2017-12-31,M0017135,原材料库存,component,48.0,-0.3999999999999986,0.0
2017-12-31,M0017136,从业人员,component,48.5,-0.29999999999999716,-0.3999999999999986
2017-12-31,M0017137,供应商配送时间,component,49.3,-0.20000000000000284,-0.7000000000000028
2017-12-31,M0017126,制造业PMI,headline,51.6,-0.19999999999999574,0.20000000000000284
2017-12-31,M5207831,建筑业PMI,headline,63.9,2.5,2.0
2017-12-31,M5207838,服务业PMI,headline,53.4,-0.20000000000000284,0.19999999999999574
2017-12-31,M6642295,装备制造业,industry,52.6,,-1.1999999999999957
2017-12-31,M6642296,消费品制造业,industry,52.4,,
2017-12-31,M6642297,基础原材料行业,industry,50.3,,
2018-01-31,M0017127,生产,component,53.5,-0.5,0.3999999999999986
2018-01-31,M0017128,新订单,component,52.6,-0.7999999999999972,-0.19999999999999574
2018-01-31,M0017129,新出口订单,component,49.5,-2.3999999999999986,-0.7999999999999972
2018-01-31,M0017130,在手订单,component,45.3,-1.0,-1.0
2018-01-31,M0017131,产成品库存,component,47.0,1.2000000000000028,2.0
2018-01-31,M0017132,采购量,component,52.9,-0.7000000000000028,0.29999999999999716
2018-01-31,M0017133,进口,component,50.4,-0.8000000000000043,-0.30000000000000426
2018-01-31,M0017134,主要原材料购进价格,component,59.7,-2.5,-4.799999999999997
2018-01-31,M0017135,原材料库存,component,48.8,0.7999999999999972,0.7999999999999972
2018-01-31,M0017136,从业人员,component,48.3,-0.20000000000000284,-0.9000000000000057
2018-01-31,M0017137,供应商配送时间,component,49.2,-0.09999999999999432,-0.5999999999999943
2018-01-31,M0017126,制造业PMI,headline,51.3,-0.30000000000000426,0.0
2018-01-31,M5207831,建筑业PMI,headline,60.5,-3.3999999999999986,-0.6000000000000014
2018-01-31,M5207838,服务业PMI,headline,54.4,1.0,0.8999999999999986
2018-01-31,M6642295,装备制造业,industry,50.0,-2.6000000000000014,-5.700000000000003
2018-01-31,M6642296,消费品制造业,industry,52.7,0.30000000000000426,
2018-01-31,M6642297,基础原材料行业,industry,51.0,0.7000000000000028,
2018-02-28,M0017127,生产,component,50.7,-2.799999999999997,-3.0
2018-02-28,M0017128,新订单,component,51.0,-1.6000000000000014,-2.0
2018-02-28,M0017129,新出口订单,component,49.0,-0.5,-1.7999999999999972
2018-02-28,M0017130,在手订单,component,44.9,-0.3999999999999986,-1.1000000000000014
2018-02-28,M0017131,产成品库存,component,46.7,-0.29999999999999716,-0.8999999999999986
2018-02-28,M0017132,采购量,component,50.8,-2.1000000000000014,-0.6000000000000014
2018-02-28,M0017133,进口,component,49.8,-0.6000000000000014,-1.4000000000000057
2018-02-28,M0017134,主要原材料购进价格,component,53.4,-6.300000000000004,-10.800000000000004
2018-02-28,M0017135,原材料库存,component,49.3,0.5,0.6999999999999957
2018-02-28,M0017136,从业人员,component,48.1,-0.19999999999999574,-1.6000000000000014
2018-02-28,M0017137,供应商配送时间,component,48.4,-0.8000000000000043,-2.1000000000000014
2018-02-28,M0017126,制造业PMI,headline,50.3,-1.0,-1.3000000000000043
2018-02-28,M5207831,建筑业PMI,headline,57.5,-3.0,-2.6000000000000014
2018-02-28,M5207838,服务业PMI,headline,53.8,-0.6000000000000014,0.5999999999999943
2018-02-28,M6642295,装备制造业,industry,51.0,1.0,
2018-02-28,M6642296,消费品制造业,industry,50.5,-2.200000000000003,
2018-02-28,M6642297,基础原材料行业,industry,48.8,-2.200000000000003,
2018-03-31,M0017127,生产,component,53.1,2.3999999999999986,-1.1000000000000014
2018-03-31,M0017128,新订单,component,53.3,2.299999999999997,0.0
2018-03-31,M0017129,新出口订单,component,51.3,2.299999999999997,0.29999999999999716
2018-03-31,M0017130,在手订单,component,46.0,1.1000000000000014,-0.10000000000000142
2018-03-31,M0017131,产成品库存,component,47.3,0.5999999999999943,0.0
2018-03-31,M0017132,采购量,component,53.0,2.200000000000003,-0.3999999999999986
2018-03-31,M0017133,进口,component,51.3,1.5,0.7999999999999972
2018-03-31,M0017134,主要原材料购进价格,component,53.4,0.0,-5.899999999999999
2018-03-31,M0017135,原材料库存,component,49.6,0.30000000000000426,1.3000000000000043
2018-03-31,M0017136,从业人员,component,49.1,1.0,-0.8999999999999986
2018-03-31,M0017137,供应商配送时间,component,50.1,1.7000000000000028,-0.19999999999999574
2018-03-31,M0017126,制造业PMI,headline,51.5,1.2000000000000028,-0.29999999999999716
2018-03-31,M5207831,建筑业PMI,headline,60.7,3.200000000000003,0.20000000000000284
2018-03-31,M5207838,服务业PMI,headline,53.6,-0.19999999999999574,-0.6000000000000014
2018-03-31,M6642294,高技术制造业,industry,53.2,,
2018-03-31,M6642295,装备制造业,industry,52.2,1.2000000000000028,
2018-03-31,M6642296,消费品制造业,industry,53.1,2.6000000000000014,
2018-04-30,M0017127,生产,component,53.1,0.0,-0.6999999999999957
2018-04-30,M0017128,新订单,component,52.9,-0.3999999999999986,0.6000000000000014
2018-04-30,M0017129,新出口订单,component,50.7,-0.5999999999999943,0.10000000000000142
2018-04-30,M0017130,在手订单,component,46.2,0.20000000000000284,1.2000000000000028
2018-04-30,M0017131,产成品库存,component,47.2,-0.09999999999999432,-1.0
2018-04-30,M0017132,采购量,component,52.6,-0.3999999999999986,0.7000000000000028
